,Time_Zone ,Date,Tweets_tag
517, Central Africa Standard Time	,2020-09-09,"		RT @NudiOrawo: @fidakenya @RealPitaOduor @EasterAchieng1 Children have a right to information. We cannot let our children operate in the daâ€¦	en	[{'screen_name': 'nudiorawo', 'name': 'patricia nudi orawo', 'id': '271833445'}, {'screen_name': 'fidakenya', 'name': 'fida-kenya', 'id': '207988763'}, {'screen_name': 'realpitaoduor', 'name': 'peter oduor', 'id': '816206535865016321'}, {'screen_name': 'easterachieng1', 'name': 'easter achieng okech', 'id': '906999452'}]	[]	[]	0	6	0	[]	[]	https://twitter.com/fidakenya/status/1303666368039055360	True	0	0					271833445	@fidakenya @RealPitaOduor @EasterAchieng1 Children have a right to information. We cannot let our children operate in the dark then condemn them when they present with teenage pregnancies. It's shocking that some children don't even know what sex is when they engage in it. This is not acceptable. #FIDASRHR	1303663795571691522	[]	2020-09-09 12:57:24 W. Central Africa Standard Time"
518, Central Africa Standard Time	,2020-09-09,"		RT @kefeado: @fidakenya @NudiOrawo @RealPitaOduor @EasterAchieng1 @susankihika @Awireri @WanjiruKamanda @akawire @beverly_mumbo @Konyango_Mâ€¦	en	[{'screen_name': 'kefeado', 'name': 'kefeado', 'id': '774283108241866752'}, {'screen_name': 'fidakenya', 'name': 'fida-kenya', 'id': '207988763'}, {'screen_name': 'nudiorawo', 'name': 'patricia nudi orawo', 'id': '271833445'}, {'screen_name': 'realpitaoduor', 'name': 'peter oduor', 'id': '816206535865016321'}, {'screen_name': 'easterachieng1', 'name': 'easter achieng okech', 'id': '906999452'}, {'screen_name': 'susankihika', 'name': 'sen. susan kihika', 'id': '1554189314'}, {'screen_name': 'awireri', 'name': 'anne w. ireri', 'id': '1103635088'}, {'screen_name': 'wanjirukamanda', 'name': 'wanjiru kamanda', 'id': '1364008950'}, {'screen_name': 'akawire', 'name': 'audrey kawire wabwire', 'id': '26994889'}, {'screen_name': 'beverly_mumbo', 'name': 'beverly mumbo', 'id': '766567165449428992'}]	[]	[]	0	6	0	[]	[]	https://twitter.com/fidakenya/status/1303666322803486720	True	0	0					774283108241866752	@fidakenya @NudiOrawo @RealPitaOduor @EasterAchieng1 @susankihika @Awireri @WanjiruKamanda @akawire @beverly_mumbo @Konyango_Martin @LMinayo @lucymitei @CaroleAgengo1 During the COVID-19 pandemic the gaps on policy implementation has emerged. Conversations with adolescents on their sexual maturation in safe spaces where they have freedom to speak which existed whilst they were in school has impacted on communities.	1303666156679630848	[]	2020-09-09 13:06:47 W. Central Africa Standard Time"
519, Central Africa Standard Time	,2020-09-09,"		RT @kefeado: @fidakenya @NudiOrawo @RealPitaOduor @EasterAchieng1 @susankihika @Awireri @WanjiruKamanda @akawire @beverly_mumbo @Konyango_Mâ€¦	en	[{'screen_name': 'kefeado', 'name': 'kefeado', 'id': '774283108241866752'}, {'screen_name': 'fidakenya', 'name': 'fida-kenya', 'id': '207988763'}, {'screen_name': 'nudiorawo', 'name': 'patricia nudi orawo', 'id': '271833445'}, {'screen_name': 'realpitaoduor', 'name': 'peter oduor', 'id': '816206535865016321'}, {'screen_name': 'easterachieng1', 'name': 'easter achieng okech', 'id': '906999452'}, {'screen_name': 'susankihika', 'name': 'sen. susan kihika', 'id': '1554189314'}, {'screen_name': 'awireri', 'name': 'anne w. ireri', 'id': '1103635088'}, {'screen_name': 'wanjirukamanda', 'name': 'wanjiru kamanda', 'id': '1364008950'}, {'screen_name': 'akawire', 'name': 'audrey kawire wabwire', 'id': '26994889'}, {'screen_name': 'beverly_mumbo', 'name': 'beverly mumbo', 'id': '766567165449428992'}]	[]	[]	0	6	0	[]	[]	https://twitter.com/fidakenya/status/1303666306948960256	True	0	0					774283108241866752	@fidakenya @NudiOrawo @RealPitaOduor @EasterAchieng1 @susankihika @Awireri @WanjiruKamanda @akawire @beverly_mumbo @Konyango_Martin @LMinayo @lucymitei @CaroleAgengo1 It is critical to ensure age appropriate reproductive health information from an early age for children and adolescents.  This then ensures that they are able to have agency and speak up about their bodies and what they are experiencing. This ensures voice from an early age.	1303665220318101508	[]	2020-09-09 13:03:04 W. Central Africa Standard Time"
520, Central Africa Standard Time	,2020-09-09,"		#FIDASRHR @Awireri @DanishMFA @OxfamEAfrica @FordFoundation @ledamalekina @SenMutula @MillicentOmanga  @MOH_Kenya	und	[{'screen_name': 'awireri', 'name': 'anne w. ireri', 'id': '1103635088'}, {'screen_name': 'danishmfa', 'name': 'denmark mfa ðŸ‡©ðŸ‡°', 'id': '1358883631'}, {'screen_name': 'oxfameafrica', 'name': 'oxfam in horn, east and central africa region', 'id': '153774742'}, {'screen_name': 'fordfoundation', 'name': 'ford foundation', 'id': '336218991'}, {'screen_name': 'ledamalekina', 'name': 'sen. ledama olekina', 'id': '2466645955'}, {'screen_name': 'senmutula', 'name': 'sen mutula kilonzojr', 'id': '710731850'}, {'screen_name': 'millicentomanga', 'name': 'millicent omanga', 'id': '1005535676'}, {'screen_name': 'moh_kenya', 'name': 'ministry of health', 'id': '4871317955'}]	[]	[]	0	3	3	['fidasrhr']	[]	https://twitter.com/fidakenya/status/1303666180666818565	False	https://twitter.com/kefeado/status/1303665220318101508	0								[]"
521, Central Africa Standard Time	,2020-09-09,"		@karryjay  @IdahKnowles @victor_karyokey @MitchelleO  @RealPitaOduor @EasterAchieng1 @NudiOrawo  Given the rise of teenage pregnancy especially in the COVID-19 pandemic, what key lessons can be drawn in regards to access and knowledge of family planning for adolescents? #FIDASRHR  https://t.co/qhh8NB4Wnd	en	[{'screen_name': 'idahknowles', 'name': 'aida', 'id': '3105812176'}, {'screen_name': 'victor_karyokey', 'name': 'the_living_wiardo', 'id': '277045447'}, {'screen_name': 'mitchelleo', 'name': 'mitchelle oyuga', 'id': '468623632'}, {'screen_name': 'realpitaoduor', 'name': 'peter oduor', 'id': '816206535865016321'}, {'screen_name': 'easterachieng1', 'name': 'easter achieng okech', 'id': '906999452'}, {'screen_name': 'nudiorawo', 'name': 'patricia nudi orawo', 'id': '271833445'}]	[]	['https://pbs.twimg.com/media/EheNSHOXsAIZgCp.jpg']	1	2	2	['fidasrhr']	[]	https://twitter.com/fidakenya/status/1303666066267275266	False	0	1	https://pbs.twimg.com/media/EheNSHOXsAIZgCp.jpg							[]"
522, Central Africa Standard Time	,2020-09-09,"		#FIDASRHR @Awireri @DanishMFA @OxfamEAfrica @FordFoundation @NudiOrawo  @RealPitaOduor @EasterAchieng1 @susankihika	und	[{'screen_name': 'awireri', 'name': 'anne w. ireri', 'id': '1103635088'}, {'screen_name': 'danishmfa', 'name': 'denmark mfa ðŸ‡©ðŸ‡°', 'id': '1358883631'}, {'screen_name': 'oxfameafrica', 'name': 'oxfam in horn, east and central africa region', 'id': '153774742'}, {'screen_name': 'fordfoundation', 'name': 'ford foundation', 'id': '336218991'}, {'screen_name': 'nudiorawo', 'name': 'patricia nudi orawo', 'id': '271833445'}, {'screen_name': 'realpitaoduor', 'name': 'peter oduor', 'id': '816206535865016321'}, {'screen_name': 'easterachieng1', 'name': 'easter achieng okech', 'id': '906999452'}, {'screen_name': 'susankihika', 'name': 'sen. susan kihika', 'id': '1554189314'}]	[]	[]	0	0	2	['fidasrhr']	[]	https://twitter.com/fidakenya/status/1303665048095784960	False	https://twitter.com/NudiOrawo/status/1303664766045614080	0								[]"
523, Central Africa Standard Time	,2020-09-09,"		#FIDASRHR @Awireri @DanishMFA @OxfamEAfrica @FordFoundation @NudiOrawo  @RealPitaOduor @EasterAchieng1 @susankihika	und	[{'screen_name': 'awireri', 'name': 'anne w. ireri', 'id': '1103635088'}, {'screen_name': 'danishmfa', 'name': 'denmark mfa ðŸ‡©ðŸ‡°', 'id': '1358883631'}, {'screen_name': 'oxfameafrica', 'name': 'oxfam in horn, east and central africa region', 'id': '153774742'}, {'screen_name': 'fordfoundation', 'name': 'ford foundation', 'id': '336218991'}, {'screen_name': 'nudiorawo', 'name': 'patricia nudi orawo', 'id': '271833445'}, {'screen_name': 'realpitaoduor', 'name': 'peter oduor', 'id': '816206535865016321'}, {'screen_name': 'easterachieng1', 'name': 'easter achieng okech', 'id': '906999452'}, {'screen_name': 'susankihika', 'name': 'sen. susan kihika', 'id': '1554189314'}]	[]	[]	0	1	2	['fidasrhr']	[]	https://twitter.com/fidakenya/status/1303665002935709696	False	https://twitter.com/NudiOrawo/status/1303663795571691522	0								[]"
524, Central Africa Standard Time	,2020-09-09,"		#FIDASRHR @Awireri @DanishMFA @OxfamEAfrica @FordFoundation @NudiOrawo  @RealPitaOduor @EasterAchieng1 @susankihika	und	[{'screen_name': 'awireri', 'name': 'anne w. ireri', 'id': '1103635088'}, {'screen_name': 'danishmfa', 'name': 'denmark mfa ðŸ‡©ðŸ‡°', 'id': '1358883631'}, {'screen_name': 'oxfameafrica', 'name': 'oxfam in horn, east and central africa region', 'id': '153774742'}, {'screen_name': 'fordfoundation', 'name': 'ford foundation', 'id': '336218991'}, {'screen_name': 'nudiorawo', 'name': 'patricia nudi orawo', 'id': '271833445'}, {'screen_name': 'realpitaoduor', 'name': 'peter oduor', 'id': '816206535865016321'}, {'screen_name': 'easterachieng1', 'name': 'easter achieng okech', 'id': '906999452'}, {'screen_name': 'susankihika', 'name': 'sen. susan kihika', 'id': '1554189314'}]	[]	[]	0	1	2	['fidasrhr']	[]	https://twitter.com/fidakenya/status/1303664946455228416	False	https://twitter.com/RealPitaOduor/status/1303664069363335172	0								[]"
525, Central Africa Standard Time	,2020-09-09,"		@RealPita @Kefeado @EasterAchieng1 @NudiOrawo @lucymitei @IdahKnowles @karryjay @victor_karyokey Are these provisions in the Reproductive health Bill sufficient to address adolescent SRHR? What more needs to be done?  #FIDASRHR  https://t.co/GFFVBI3lyi	en	[{'screen_name': 'kefeado', 'name': 'kefeado', 'id': '774283108241866752'}, {'screen_name': 'easterachieng1', 'name': 'easter achieng okech', 'id': '906999452'}, {'screen_name': 'nudiorawo', 'name': 'patricia nudi orawo', 'id': '271833445'}, {'screen_name': 'lucymitei', 'name': 'lucy mitei', 'id': '3238180895'}, {'screen_name': 'idahknowles', 'name': 'aida', 'id': '3105812176'}, {'screen_name': 'karryjay', 'name': 'james karongo kuria', 'id': '218383839'}, {'screen_name': 'victor_karyokey', 'name': 'the_living_wiardo', 'id': '277045447'}]	[]	['https://pbs.twimg.com/media/EheL0r1XYAYiTX-.jpg']	1	3	4	['fidasrhr']	[]	https://twitter.com/fidakenya/status/1303664480765739008	False	0	1	https://pbs.twimg.com/media/EheL0r1XYAYiTX-.jpg							[]"
526, Central Africa Standard Time	,2020-09-09,"		#FIDASRHR @NudiOrawo @RealPitaOduor @EasterAchieng1 @susankihika @Awireri @WanjiruKamanda @DanishMFA @UNFPAKen @FordFoundation @hivosroea	und	[{'screen_name': 'nudiorawo', 'name': 'patricia nudi orawo', 'id': '271833445'}, {'screen_name': 'realpitaoduor', 'name': 'peter oduor', 'id': '816206535865016321'}, {'screen_name': 'easterachieng1', 'name': 'easter achieng okech', 'id': '906999452'}, {'screen_name': 'susankihika', 'name': 'sen. susan kihika', 'id': '1554189314'}, {'screen_name': 'awireri', 'name': 'anne w. ireri', 'id': '1103635088'}, {'screen_name': 'wanjirukamanda', 'name': 'wanjiru kamanda', 'id': '1364008950'}, {'screen_name': 'danishmfa', 'name': 'denmark mfa ðŸ‡©ðŸ‡°', 'id': '1358883631'}, {'screen_name': 'unfpaken', 'name': 'unfpa kenya', 'id': '373303428'}, {'screen_name': 'fordfoundation', 'name': 'ford foundation', 'id': '336218991'}, {'screen_name': 'hivosroea', 'name': 'hivos east africa', 'id': '2240379540'}]	[]	[]	0	2	4	['fidasrhr']	[]	https://twitter.com/fidakenya/status/1303664067547144199	False	https://twitter.com/IdahKnowles/status/1303662991150321666	0								[]"
527, Central Africa Standard Time	,2020-09-09,"		#FIDASRHR @NudiOrawo @RealPitaOduor @EasterAchieng1 @susankihika @Awireri @DanishMFA @UNFPAKen @FordFoundation	und	[{'screen_name': 'nudiorawo', 'name': 'patricia nudi orawo', 'id': '271833445'}, {'screen_name': 'realpitaoduor', 'name': 'peter oduor', 'id': '816206535865016321'}, {'screen_name': 'easterachieng1', 'name': 'easter achieng okech', 'id': '906999452'}, {'screen_name': 'susankihika', 'name': 'sen. susan kihika', 'id': '1554189314'}, {'screen_name': 'awireri', 'name': 'anne w. ireri', 'id': '1103635088'}, {'screen_name': 'danishmfa', 'name': 'denmark mfa ðŸ‡©ðŸ‡°', 'id': '1358883631'}, {'screen_name': 'unfpaken', 'name': 'unfpa kenya', 'id': '373303428'}, {'screen_name': 'fordfoundation', 'name': 'ford foundation', 'id': '336218991'}]	[]	[]	0	4	4	['fidasrhr']	[]	https://twitter.com/fidakenya/status/1303663664436830211	False	https://twitter.com/RealPitaOduor/status/1303658012058562560	0								[]"
528, Central Africa Standard Time	,2020-09-09,"		RT @IdahKnowles: #ReproductiveHealthCareBill2019 #FIDASRHR @awln_YoungWomen @AU_WGDD @tywpfkenya @RedCrossYouthKE @PolYouth @unfpa @susankiâ€¦	und	""[{'screen_name': 'idahknowles', 'name': 'aida', 'id': '3105812176'}, {'screen_name': 'awln_youngwomen', 'name': 'awln young women leaders caucus', 'id': '1188720430036766723'}, {'screen_name': 'au_wgdd', 'name': 'african union women, gender & youth directorate.', 'id': '796994813803503616'}, {'screen_name': 'tywpfkenya', 'name': """"the young women's forum-kenya"""", 'id': '1192857259971432448'}, {'screen_name': 'redcrossyouthke', 'name': 'kenya red cross youth', 'id': '1003214545391845377'}, {'screen_name': 'polyouth', 'name': 'youth in policy', 'id': '1265233564565737473'}, {'screen_name': 'unfpa', 'name': 'unfpa', 'id': '194643654'}]""	[]	[]	0	3	0	['reproductivehealthcarebill2019', 'fidasrhr']	[]	https://twitter.com/fidakenya/status/1303663137149931521	True	https://twitter.com/fidakenya/status/1303659940997988353	0					3105812176	""#ReproductiveHealthCareBill2019 #FIDASRHR"
529, Central Africa Standard Time	,2020-09-09,"		RT @lucymitei: So true, and we always thank @jsijeny for her pioneering work around  this Bill. She got us started. @fidakenya #FIDASRHR @Iâ€¦	en	[{'screen_name': 'lucymitei', 'name': 'lucy mitei', 'id': '3238180895'}, {'screen_name': 'jsijeny', 'name': 'judith sijeny', 'id': '3197066121'}, {'screen_name': 'fidakenya', 'name': 'fida-kenya', 'id': '207988763'}]	[]	[]	0	5	0	['fidasrhr']	[]	https://twitter.com/fidakenya/status/1303663122805383169	True	https://twitter.com/IdahKnowles/status/1303659317766369280	0					3238180895	So true, and we always thank @jsijeny for her pioneering work around  this Bill. She got us started. @fidakenya #FIDASRHR @IdahKnowles @SamsonOkech @MitchelleO	1303662614275411968	[]	2020-09-09 12:52:42 W. Central Africa Standard Time"
530, Central Africa Standard Time	,2020-09-09,"		@NudiOrawo   @RealPitaOduor   @EasterAchieng1  What is the role and importance of introducing age-appropriate reproductive health information into the Kenyan educational system? #FIDASRHR  https://t.co/jll9wqwhR6	en	[{'screen_name': 'realpitaoduor', 'name': 'peter oduor', 'id': '816206535865016321'}, {'screen_name': 'easterachieng1', 'name': 'easter achieng okech', 'id': '906999452'}]	[]	['https://pbs.twimg.com/media/EheKO-YXkAIO5tN.jpg']	5	3	8	['fidasrhr']	[]	https://twitter.com/fidakenya/status/1303662622559145985	False	0	1	https://pbs.twimg.com/media/EheKO-YXkAIO5tN.jpg							[]"
531, Central Africa Standard Time	,2020-09-09,"		#FIDASRHR @NudiOrawo @RealPitaOduor @EasterAchieng1 @susankihika @Awireri @wanjirukamanda @akawire @beverly_mumbo  @Konyango_Martin @LMinayo  @lucymitei @CaroleAgengo1	und	""[{'screen_name': 'nudiorawo', 'name': 'patricia nudi orawo', 'id': '271833445'}, {'screen_name': 'realpitaoduor', 'name': 'peter oduor', 'id': '816206535865016321'}, {'screen_name': 'easterachieng1', 'name': 'easter achieng okech', 'id': '906999452'}, {'screen_name': 'susankihika', 'name': 'sen. susan kihika', 'id': '1554189314'}, {'screen_name': 'awireri', 'name': 'anne w. ireri', 'id': '1103635088'}, {'screen_name': 'wanjirukamanda', 'name': 'wanjiru kamanda', 'id': '1364008950'}, {'screen_name': 'akawire', 'name': 'audrey kawire wabwire', 'id': '26994889'}, {'screen_name': 'beverly_mumbo', 'name': 'beverly mumbo', 'id': '766567165449428992'}, {'screen_name': 'konyango_martin', 'name': """"k'onyango martin"""", 'id': '890561066'}, {'screen_name': 'lminayo', 'name': 'lucy minayo', 'id': '33863672'}, {'screen_name': 'lucymitei', 'name': 'lucy mitei', 'id': '3238180895'}, {'screen_name': 'caroleagengo1', 'name': """"carole osero ageng'o"""", 'id': '4856227336'}]""	[]	[]	1	3	2	['fidasrhr']	[]	https://twitter.com/fidakenya/status/1303662419881885696	False	https://twitter.com/kefeado/status/1303661347125817346	0								[]"
532, Central Africa Standard Time	,2020-09-09,		@kefeado	und	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/fidakenya/status/1303662353792327681	False	https://twitter.com/fidakenya/status/1303659940997988353	0								[]
